idacr,yrend,gdppc,pop
NLD,1518,2736.1854,
NLD,1519,2802.139,
NLD,1520,3010.6952,
NLD,1521,3180.9269,
NLD,1522,2936.7201,
NLD,1523,2894.8307,
NLD,1524,2937.6114,
NLD,1525,2789.6613,
NLD,1526,2740.6417,
NLD,1527,2854.7237,
NLD,1528,2539.2157,
NLD,1529,3213.9037,
NLD,1530,3388.5918,
NLD,1531,3441.1765,
NLD,1532,3222.8164,
NLD,1533,2835.1159,
NLD,1534,2998.2175,
NLD,1535,3110.5169,
NLD,1536,3453.6542,
NLD,1537,2778.9661,
NLD,1538,2916.221,
NLD,1539,2645.2763,
NLD,1540,2403.7433,
NLD,1541,2213.9037,
NLD,1542,2390.3743,
NLD,1543,2299.4652,
NLD,1544,2426.025,
NLD,1545,2595.3654,
NLD,1546,2190.7308,
NLD,1547,2721.0339,
NLD,1548,2614.9733,
NLD,1549,2666.6667,
NLD,1550,2884.1355,
NLD,1551,2632.7986,
NLD,1552,3045.4545,
NLD,1553,2557.9323,
NLD,1554,2741.533,
NLD,1555,3078.4314,
NLD,1556,3499.1087,
NLD,1557,3218.3601,
NLD,1558,3295.9002,
NLD,1559,2940.2852,
NLD,1560,3083.779,
NLD,1561,3457.2193,
NLD,1562,3827.0945,
NLD,1563,3490.1961,
NLD,1564,3520.4991,
NLD,1565,3655.9715,
NLD,1566,3084.6702,
NLD,1567,3965.2406,
NLD,1568,4090.9091,
NLD,1569,2434.0463,
NLD,1570,2297.6827,
NLD,1571,2456.328,
NLD,1572,2056.1497,
NLD,1573,2258.467,
NLD,1574,2659.5365,
NLD,1575,2924.2424,
NLD,1576,2860.0713,
NLD,1577,3838.6809,
NLD,1578,4064.1711,
NLD,1579,3180.9269,
NLD,1580,3292.3351,
NLD,1581,3433.1551,
NLD,1582,3567.7362,
NLD,1583,3432.2638,
NLD,1584,3886.8093,
NLD,1585,3380.5704,
NLD,1586,3450.0891,
NLD,1587,3987.5223,
NLD,1588,3659.5365,
NLD,1589,3982.1747,
NLD,1590,4050.8021,
NLD,1591,3933.1551,
NLD,1592,3838.6809,
NLD,1593,3656.8627,
NLD,1594,3887.7005,
NLD,1595,4207.6649,
NLD,1596,4006.2389,
NLD,1597,4490.1961,
NLD,1598,3957.2193,
NLD,1599,4152.4064,
NLD,1600,4270.0535,1500.0
NLD,1601,3790.5526,
NLD,1602,3265.5971,
NLD,1603,3849.3761,
NLD,1604,3924.2424,
NLD,1605,3278.0749,
NLD,1606,3622.1034,
NLD,1607,3196.0784,
NLD,1608,4798.574,
NLD,1609,4054.3672,
NLD,1610,3365.4189,
NLD,1611,3567.7362,
NLD,1612,3383.2442,
NLD,1613,3217.4688,
NLD,1614,3391.2656,
NLD,1615,3064.1711,
NLD,1616,3269.1622,
NLD,1617,3360.9626,
NLD,1618,5117.6471,
NLD,1619,4620.3209,
NLD,1620,3492.8699,
NLD,1621,4185.3832,
NLD,1622,4450.9804,
NLD,1623,3940.2852,
NLD,1624,3659.5365,
NLD,1625,3312.8342,
NLD,1626,4233.5116,
NLD,1627,3380.5704,
NLD,1628,3441.1765,
NLD,1629,3287.8788,
NLD,1630,3197.861,
NLD,1631,4188.057,
NLD,1632,3853.8324,
NLD,1633,4184.492,
NLD,1634,4006.2389,
NLD,1635,4372.549,
NLD,1636,4093.5829,
NLD,1637,3502.6738,
NLD,1638,3916.221,
NLD,1639,3852.0499,
NLD,1640,3532.0856,
NLD,1641,3919.7861,
NLD,1642,4047.2371,
NLD,1643,3913.5472,
NLD,1644,4307.4866,
NLD,1645,3952.7629,
NLD,1646,3878.7879,
NLD,1647,3964.3494,
NLD,1648,4202.3173,
NLD,1649,4055.2585,
NLD,1650,4316.3993,
NLD,1651,3987.5223,
NLD,1652,3392.1569,
NLD,1653,3630.1248,
NLD,1654,3420.6774,
NLD,1655,3524.9554,
NLD,1656,3349.3761,
NLD,1657,3033.8681,
NLD,1658,3070.41,
NLD,1659,3097.148,
NLD,1660,3168.4492,
NLD,1661,3172.9055,
NLD,1662,3561.4973,
NLD,1663,3811.0517,
NLD,1664,3411.7647,
NLD,1665,3265.5971,
NLD,1666,3176.4706,
NLD,1667,3401.9608,
NLD,1668,3671.123,
NLD,1669,3448.3066,
NLD,1670,3475.9358,
NLD,1671,3235.2941,
NLD,1672,2923.3512,
NLD,1673,3171.123,
NLD,1674,3522.2816,
NLD,1675,3472.3708,
NLD,1676,3409.0909,
NLD,1677,3144.385,
NLD,1678,3385.0267,
NLD,1679,3208.5561,
NLD,1680,3549.0196,
NLD,1681,3376.1141,
NLD,1682,3368.984,
NLD,1683,3346.7023,
NLD,1684,3290.5526,
NLD,1685,3609.6257,
NLD,1686,3684.492,
NLD,1687,3630.1248,
NLD,1688,3817.2906,
NLD,1689,3741.533,
NLD,1690,3915.3298,
NLD,1691,3840.4635,
NLD,1692,3653.2977,
NLD,1693,4092.6916,
NLD,1694,3673.7968,
NLD,1695,3786.0963,
NLD,1696,3429.59,
NLD,1697,3653.2977,
NLD,1698,3612.2995,
NLD,1699,3967.9144,
NLD,1700,3377.0053,1900.0
NLD,1701,3745.9893,
NLD,1702,4270.9447,
NLD,1703,3342.246,
NLD,1704,3580.2139,
NLD,1705,4224.5989,
NLD,1706,3912.656,
NLD,1707,4073.975,
NLD,1708,3879.6791,
NLD,1709,4131.016,
NLD,1710,4221.9251,
NLD,1711,3957.2193,
NLD,1712,4064.1711,
NLD,1713,4254.902,
NLD,1714,4165.7754,
NLD,1715,3793.2264,
NLD,1716,3406.4171,
NLD,1717,3663.1016,
NLD,1718,3778.0749,
NLD,1719,3451.8717,
NLD,1720,3516.0428,
NLD,1721,3409.0909,
NLD,1722,3397.5045,
NLD,1723,3539.2157,
NLD,1724,3591.8004,
NLD,1725,3721.0339,
NLD,1726,3817.2906,
NLD,1727,3762.0321,
NLD,1728,3776.2923,
NLD,1729,3960.7843,
NLD,1730,3693.4046,
NLD,1731,3518.7166,
NLD,1732,3540.9982,
NLD,1733,3523.1729,
NLD,1734,3643.4938,
NLD,1735,3639.0374,
NLD,1736,3507.1301,
NLD,1737,3463.4581,
NLD,1738,3490.1961,
NLD,1739,3491.9786,
NLD,1740,3465.2406,
NLD,1741,3441.1765,
NLD,1742,3650.6239,
NLD,1743,3701.426,
NLD,1744,4132.7986,
NLD,1745,3601.6043,
NLD,1746,3976.8271,
NLD,1747,4557.041,
NLD,1748,4393.0481,
NLD,1749,3844.9198,
NLD,1750,3777.1836,
NLD,1751,4046.3458,
NLD,1752,3885.0267,
NLD,1753,4217.4688,
NLD,1754,4048.1283,
NLD,1755,3920.6774,
NLD,1756,3578.4314,
NLD,1757,3984.8485,
NLD,1758,3887.7005,
NLD,1759,3786.0963,
NLD,1760,3963.4581,
NLD,1761,3975.9358,
NLD,1762,4032.9768,
NLD,1763,4311.943,
NLD,1764,4327.0945,
NLD,1765,4880.5704,
NLD,1766,4359.18,
NLD,1767,4188.057,
NLD,1768,4307.4866,
NLD,1769,4553.4759,
NLD,1770,4340.4635,
NLD,1771,4721.0339,
NLD,1772,4799.4652,
NLD,1773,4561.4973,
NLD,1774,4573.0838,
NLD,1775,4485.7398,
NLD,1776,4431.3725,
NLD,1777,4578.4314,
NLD,1778,4497.3262,
NLD,1779,4254.0107,
NLD,1780,4552.5847,
NLD,1781,4108.7344,
NLD,1782,4336.8984,
NLD,1783,4195.1872,
NLD,1784,4213.0125,
NLD,1785,4169.3405,
NLD,1786,3768.2709,
NLD,1787,3950.9804,
NLD,1788,3726.3815,
NLD,1789,3876.1141,
NLD,1790,4198.7522,
NLD,1791,4246.8806,
NLD,1792,4398.3957,
NLD,1793,4480.3922,
NLD,1794,4665.7754,
NLD,1795,3846.7023,
NLD,1796,4506.2389,
NLD,1797,4661.3191,
NLD,1798,4725.4902,
NLD,1799,4332.4421,
NLD,1800,4184.492,
NLD,1801,4110.5169,
NLD,1802,4337.7897,
NLD,1803,4244.2068,
NLD,1804,4445.6328,
NLD,1805,4184.492,
NLD,1806,4215.6863,
NLD,1807,3862.7451,
NLD,1808,2632.0,
NLD,1815,3011.0,
NLD,1816,2869.0,
NLD,1817,2898.0,
NLD,1818,2942.0,
NLD,1819,2807.0,
NLD,1820,3006.0,2333.0
NLD,1821,2947.0,2365.0
NLD,1822,2974.0,2400.0
NLD,1823,3121.0,2435.0
NLD,1824,3100.0,2474.0
NLD,1825,3022.0,2514.0
NLD,1826,3068.0,2543.0
NLD,1827,3250.0,2561.0
NLD,1828,3319.0,2585.0
NLD,1829,3325.0,2610.0
NLD,1830,3038.0,2633.0
NLD,1831,3264.0,2653.0
NLD,1832,3417.0,2665.0
NLD,1833,3341.0,2683.0
NLD,1834,3370.0,2707.0
NLD,1835,3360.0,2732.0
NLD,1836,3472.0,2762.0
NLD,1837,3553.0,2791.0
NLD,1838,3590.0,2821.0
NLD,1839,3588.0,2853.0
NLD,1840,3623.0,2886.0
NLD,1841,3658.0,2921.0
NLD,1842,3569.0,2952.0
NLD,1843,3507.0,2981.0
NLD,1844,3540.0,3014.0
NLD,1845,3515.0,3047.0
NLD,1846,3521.0,3069.0
NLD,1847,3545.0,3071.0
NLD,1848,3602.0,3069.0
NLD,1849,3709.0,3076.0
NLD,1850,3779.0,3098.0
NLD,1851,3834.0,3133.0
NLD,1852,3790.0,3167.0
NLD,1853,3704.0,3194.0
NLD,1854,3931.0,3218.0
NLD,1855,3824.0,3235.0
NLD,1856,3977.0,3253.0
NLD,1857,3907.0,3277.0
NLD,1858,3800.0,3294.0
NLD,1859,3665.0,3304.0
NLD,1860,3840.0,3318.0
NLD,1861,3735.0,3340.0
NLD,1862,3881.0,3366.0
NLD,1863,3953.0,3397.0
NLD,1864,4111.0,3431.0
NLD,1865,4117.0,3460.0
NLD,1866,4272.0,3484.0
NLD,1867,4127.0,3510.0
NLD,1868,4152.0,3543.0
NLD,1869,4286.0,3575.0
NLD,1870,4422.0,3610.0
NLD,1871,4364.0,3636.0
NLD,1872,4414.0,3662.0
NLD,1873,4503.0,3670.0
NLD,1874,4337.0,3745.0
NLD,1875,4584.0,3788.0
NLD,1876,4595.0,3832.0
NLD,1877,4651.0,3883.0
NLD,1878,4637.0,3834.0
NLD,1879,4414.0,3986.0
NLD,1880,4666.0,4043.0
NLD,1881,4694.0,4079.0
NLD,1882,4758.0,4130.0
NLD,1883,5053.0,4180.0
NLD,1884,5085.0,4226.0
NLD,1885,5137.0,4276.0
NLD,1886,5157.0,4326.0
NLD,1887,5223.0,4378.0
NLD,1888,5231.0,4432.0
NLD,1889,5349.0,4485.0
NLD,1890,5078.0,4535.0
NLD,1891,5035.0,4585.0
NLD,1892,5131.0,4632.0
NLD,1893,5019.0,4684.0
NLD,1894,5247.0,4743.0
NLD,1895,5212.0,4803.0
NLD,1896,5359.0,4866.0
NLD,1897,5421.0,4935.0
NLD,1898,5431.0,5003.0
NLD,1899,5435.0,5070.0
NLD,1900,5306.0,5142.0
NLD,1901,5483.0,5221.0
NLD,1902,5630.0,5305.0
NLD,1903,5544.0,5389.0
NLD,1904,5541.0,5470.0
NLD,1905,5735.0,5551.0
NLD,1906,5770.0,5632.0
NLD,1907,5592.0,5710.0
NLD,1908,5628.0,5786.0
NLD,1909,5852.0,5862.0
NLD,1910,6030.0,5922.0
NLD,1911,6158.0,5984.0
NLD,1912,6245.0,6068.0
NLD,1913,6454.0,6164.0
NLD,1914,6166.0,6277.0
NLD,1915,6258.0,6395.0
NLD,1916,6306.0,6516.0
NLD,1917,5781.0,6654.0
NLD,1918,5343.0,6752.0
NLD,1919,6570.0,6805.0
NLD,1920,6727.0,6848.0
NLD,1921,7063.0,6921.0
NLD,1922,7331.0,7032.0
NLD,1923,7388.0,7150.0
NLD,1924,7803.0,7264.0
NLD,1925,8019.0,7366.0
NLD,1926,8541.0,7471.0
NLD,1927,8773.0,7576.0
NLD,1928,9118.0,7679.0
NLD,1929,9068.0,7782.0
NLD,1930,8931.0,7884.0
NLD,1931,8265.0,7999.0
NLD,1932,8026.0,8123.0
NLD,1933,7900.0,8237.0
NLD,1934,7659.0,8341.0
NLD,1935,7857.0,8434.0
NLD,1936,8273.0,8516.0
NLD,1937,8660.0,8599.0
NLD,1938,8368.0,8685.0
NLD,1939,8837.0,8782.0
NLD,1940,7701.0,8879.0
NLD,1941,7222.0,8966.0
NLD,1942,6546.0,9042.0
NLD,1943,6346.0,9103.0
NLD,1944,4222.0,9175.0
NLD,1945,4281.0,9262.0
NLD,1946,7104.0,9424.0
NLD,1947,8046.0,9630.0
NLD,1948,8751.0,9800.0
NLD,1949,9373.0,9956.0
NLD,1950,9558.0,10113.527
NLD,1951,9615.0,10264.311
NLD,1952,9698.0,10381.988
NLD,1953,10429.0,10493.184
NLD,1954,11010.0,10615.38
NLD,1955,11678.0,10750.842
NLD,1956,11953.0,10889.351
NLD,1957,12137.0,11026.383
NLD,1958,11926.0,11186.875
NLD,1959,12333.0,11347.639
NLD,1960,13209.0,11486.0
NLD,1961,13074.0,11638.713
NLD,1962,13770.0,11805.689
NLD,1963,14078.0,11965.966
NLD,1964,15042.0,12127.12
NLD,1965,15618.0,12292.0
NLD,1966,15838.0,12454.8
NLD,1967,16483.0,12596.822
NLD,1968,17365.0,12724.68
NLD,1969,18270.0,12873.0
NLD,1970,19075.0,13032.335
NLD,1971,19636.0,13193.776
NLD,1972,20079.0,13329.874
NLD,1973,20851.0,13438.404
NLD,1974,21514.0,13540.584
NLD,1975,21318.0,13653.438
NLD,1976,22132.0,13769.913
NLD,1977,22598.0,13852.989
NLD,1978,22992.0,13936.754
NLD,1979,23347.0,14030.002
NLD,1980,23438.0,14143.901
NLD,1981,23153.0,14246.049
NLD,1982,22780.0,14310.401
NLD,1983,23086.0,14362.381
NLD,1984,23750.0,14420.022
NLD,1985,24361.0,14491.38
NLD,1986,24893.0,14571.875
NLD,1987,25085.0,14665.278
NLD,1988,25574.0,14761.339
NLD,1989,26612.0,14848.907
NLD,1990,27515.0,14951.51
NLD,1991,28126.7813,15069.798
NLD,1992,28555.7318,15184.16651
NLD,1993,28879.9956,15290.36801
NLD,1994,29727.556,15382.83801
NLD,1995,30680.3468,15459.00602
NLD,1996,31811.7392,15530.49852
NLD,1997,33199.6325,15610.65002
NLD,1998,34688.552,15707.20903
NLD,1999,36409.0766,15812.08803
NLD,2000,37899.9504,15925.51303
NLD,2001,38636.2211,16046.18054
NLD,2002,38653.1237,16148.92904
NLD,2003,38803.9586,16225.30254
NLD,2004,39682.3761,16281.77954
NLD,2005,40679.4895,16319.86855
NLD,2006,42286.5101,16346.10155
NLD,2007,44008.7517,16381.69605
NLD,2008,44840.7114,16445.59355
NLD,2009,43178.5069,16530.38855
NLD,2010,43812.3492,16615.39456
NLD,2011,44591.0,16693.07406
NLD,2012,43957.0,16754.96206
NLD,2013,43744.0,16804.43256
NLD,2014,44205.0,16865.00806
NLD,2015,44869.0,16939.92357
NLD,2016,45600.0,17030.31407
NLD,2017,46650.7554,17131.29607
NLD,2018,47474.1095,17231.62408
NOR,1820,1384.0,970.0
NOR,1830,1441.0,1124.0
NOR,1831,1355.0,1137.0
NOR,1832,1393.0,1150.0
NOR,1833,1508.0,1163.0
NOR,1834,1527.0,1174.0
NOR,1835,1503.0,1188.0
NOR,1836,1466.0,1202.0
NOR,1837,1463.0,1214.0
NOR,1838,1482.0,1224.0
NOR,1839,1495.0,1233.0
NOR,1840,1607.0,1241.0
NOR,1841,1592.0,1254.0
NOR,1842,1580.0,1271.0
NOR,1843,1521.0,1286.0
NOR,1844,1567.0,1302.0
NOR,1845,1631.0,1319.0
NOR,1846,1619.0,1337.0
NOR,1847,1670.0,1351.0
NOR,1848,1533.0,1363.0
NOR,1849,1559.0,1377.0
NOR,1850,1623.0,1392.0
NOR,1851,1663.0,1409.0
NOR,1852,1686.0,1425.0
NOR,1853,1776.0,1440.0
NOR,1854,1859.0,1457.0
NOR,1855,1897.0,1479.0
NOR,1856,1860.0,1501.0
NOR,1857,1763.0,1521.0
NOR,1858,1865.0,1543.0
NOR,1859,1817.0,1570.0
NOR,1860,1887.0,1596.0
NOR,1861,1879.0,1614.0
NOR,1862,2007.0,1627.0
NOR,1863,1959.0,1646.0
NOR,1864,1986.0,1668.0
NOR,1865,2077.0,1690.0
NOR,1866,1975.0,1707.0
NOR,1867,1991.0,1716.0
NOR,1868,1975.0,1724.0
NOR,1869,2079.0,1729.0
NOR,1870,2177.0,1735.0
NOR,1871,2276.0,1745.0
NOR,1872,2342.0,1755.0
NOR,1873,2421.0,1767.0
NOR,1874,2348.0,1783.0
NOR,1875,2410.0,1803.0
NOR,1876,2477.0,1829.0
NOR,1877,2450.0,1852.0
NOR,1878,2337.0,1877.0
NOR,1879,2429.0,1902.0
NOR,1880,2503.0,1919.0
NOR,1881,2439.0,1923.0
NOR,1882,2528.0,1920.0
NOR,1883,2582.0,1919.0
NOR,1884,2518.0,1929.0
NOR,1885,2499.0,1944.0
NOR,1886,2528.0,1958.0
NOR,1887,2570.0,1970.0
NOR,1888,2692.0,1977.0
NOR,1889,2775.0,1984.0
NOR,1890,2769.0,1997.0
NOR,1891,2762.0,2013.0
NOR,1892,2748.0,2026.0
NOR,1893,2820.0,2038.0
NOR,1894,2935.0,2057.0
NOR,1895,3052.0,2083.0
NOR,1896,3102.0,2112.0
NOR,1897,3218.0,2142.0
NOR,1898,3266.0,2174.0
NOR,1899,3244.0,2204.0
NOR,1900,3249.0,2230.0
NOR,1901,3271.0,2255.0
NOR,1902,3268.0,2275.0
NOR,1903,3290.0,2288.0
NOR,1904,3288.0,2297.0
NOR,1905,3322.0,2309.0
NOR,1906,3496.0,2319.0
NOR,1907,3537.0,2329.0
NOR,1908,3612.0,2346.0
NOR,1909,3642.0,2367.0
NOR,1910,3826.0,2384.0
NOR,1911,3947.0,2401.0
NOR,1912,4050.0,2423.0
NOR,1913,4415.0,2447.0
NOR,1914,4336.0,2472.0
NOR,1915,4407.0,2498.0
NOR,1916,4803.0,2522.0
NOR,1917,4286.0,2551.0
NOR,1918,4023.0,2578.0
NOR,1919,4605.0,2603.0
NOR,1920,4739.0,2635.0
NOR,1921,4222.0,2668.0
NOR,1922,4570.0,2695.0
NOR,1923,4870.0,2713.0
NOR,1924,4787.0,2729.0
NOR,1925,4733.0,2747.0
NOR,1926,4750.0,2763.0
NOR,1927,4992.0,2775.0
NOR,1928,5241.0,2785.0
NOR,1929,5581.0,2795.0
NOR,1930,5781.0,2807.0
NOR,1931,5297.0,2824.0
NOR,1932,5526.0,2842.0
NOR,1933,5633.0,2858.0
NOR,1934,5799.0,2874.0
NOR,1935,6057.0,2889.0
NOR,1936,6432.0,2904.0
NOR,1937,6684.0,2919.0
NOR,1938,6794.0,2936.0
NOR,1939,7079.0,2954.0
NOR,1940,6437.0,2973.0
NOR,1941,6554.0,2990.0
NOR,1942,6261.0,3009.0
NOR,1943,6089.0,3032.0
NOR,1944,5719.0,3060.0
NOR,1945,6344.0,3091.0
NOR,1946,6910.0,3127.0
NOR,1947,7753.0,3165.0
NOR,1948,8199.0,3201.0
NOR,1949,8332.0,3234.0
NOR,1950,8655.0,3265.126
NOR,1951,9038.0,3295.871
NOR,1952,9267.0,3327.728
NOR,1953,9540.0,3360.888
NOR,1954,9923.0,3394.246
NOR,1955,10044.0,3427.409
NOR,1956,10480.0,3459.992
NOR,1957,10697.0,3491.938
NOR,1958,10603.0,3522.993
NOR,1959,10957.0,3552.851
NOR,1960,11483.0,3581.239
NOR,1961,12106.0,3609.8
NOR,1962,12347.0,3638.919
NOR,1963,12723.0,3666.54
NOR,1964,13256.0,3694.339
NOR,1965,13852.0,3723.153
NOR,1966,14258.0,3753.628
NOR,1967,15020.0,3786.019
NOR,1968,15224.0,3818.983
NOR,1969,15779.0,3850.977
NOR,1970,15983.0,3877.386
NOR,1971,16692.0,3903.039
NOR,1972,17409.0,3933.004
NOR,1973,18050.0,3960.613
NOR,1974,18691.0,3985.258
NOR,1975,19560.0,4007.313
NOR,1976,20610.0,4026.152
NOR,1977,21399.0,4043.205
NOR,1978,22061.0,4058.671
NOR,1979,22971.0,4072.517
NOR,1980,24031.0,4085.62
NOR,1981,24179.0,4099.702
NOR,1982,24141.0,4114.787
NOR,1983,24924.0,4128.432
NOR,1984,26321.0,4140.095
NOR,1985,27608.0,4152.419
NOR,1986,28504.0,4166.596
NOR,1987,28953.0,4186.147
NOR,1988,28786.0,4208.729
NOR,1989,28942.0,4226.142
NOR,1990,29434.0,4242.006
NOR,1991,31127.6751,4262.267546
NOR,1992,33041.2054,4286.939146
NOR,1993,34819.5168,4312.532862
NOR,1994,37492.8377,4337.157456
NOR,1995,40043.7983,4359.731292
NOR,1996,43133.1435,4381.886076
NOR,1997,46556.4792,4405.710069
NOR,1998,48956.7293,4432.020875
NOR,1999,51129.1829,4462.473701
NOR,2000,54039.9607,4491.530852
NOR,2001,56578.3771,4514.318216
NOR,2002,58840.4142,4538.729283
NOR,2003,60852.2595,4565.428137
NOR,2004,64824.1444,4592.487037
NOR,2005,68108.5555,4623.871981
NOR,2006,71310.529,4661.262179
NOR,2007,74879.8086,4709.74427
NOR,2008,76522.0634,4768.810692
NOR,2009,76625.6339,4829.332296
NOR,2010,78476.1453,4889.866402
NOR,2011,80623.0,4953.709924
NOR,2012,81759.0,5019.203153
NOR,2013,81583.0,5080.260825
NOR,2014,82216.0,5137.877064
NOR,2015,82713.0,5189.259021
NOR,2016,82814.0,5235.17679
NOR,2017,84056.3337,5277.631124
NOR,2018,84580.1362,5312.583016
NPL,1820,641.0,3881.0
NPL,1870,641.0,4698.0
NPL,1913,870.0,5639.0
NPL,1950,802.0,8990.0
NPL,1951,816.0,9086.0
NPL,1952,835.0,9183.0
NPL,1953,877.0,9280.0
NPL,1954,886.0,9379.0
NPL,1955,894.0,9479.0
NPL,1956,925.0,9580.0
NPL,1957,915.0,9682.0
NPL,1958,956.0,9789.0
NPL,1959,971.0,9906.0
NPL,1960,980.0,10035.0
NPL,1961,990.0,10176.0
NPL,1962,998.0,10332.0
NPL,1963,1006.0,10500.0
NPL,1964,1012.0,10677.0
NPL,1965,1019.0,10862.0
NPL,1966,1071.0,11057.0
NPL,1967,1034.0,11262.0
NPL,1968,1023.0,11473.0
NPL,1969,1049.0,11692.0
NPL,1970,1055.0,11919.0
NPL,1971,1022.0,12155.0
NPL,1972,1034.0,12389.0
NPL,1973,1009.0,12631.0
NPL,1974,1052.0,12884.0
NPL,1975,1047.0,13146.0
NPL,1976,1071.0,13418.0
NPL,1977,1081.0,13700.0
NPL,1978,1105.0,13994.0
NPL,1979,1106.0,14298.0
NPL,1980,1057.0,14613.0
NPL,1981,1119.0,14946.0
NPL,1982,1135.0,15298.0
NPL,1983,1076.0,15664.0
NPL,1984,1152.0,16044.0
NPL,1985,1194.0,16439.0
NPL,1986,1218.0,16848.0
NPL,1987,1208.0,17273.0
NPL,1988,1269.0,17714.0
NPL,1989,1290.0,18173.0
NPL,1990,1315.0,18649.0
NPL,1991,1360.7835,19150.0
NPL,1992,1374.6612,19705.0
NPL,1993,1385.2411,20278.0
NPL,1994,1456.0203,20844.0
NPL,1995,1468.0789,21359.0
NPL,1996,1511.7337,21804.0
NPL,1997,1558.3988,22241.0
NPL,1998,1570.6635,22672.0
NPL,1999,1609.1803,23087.0
NPL,2000,1676.7456,23487.0
NPL,2001,1738.3142,23887.0
NPL,2002,1709.7787,24273.0
NPL,2003,1747.7766,24645.0
NPL,2004,1802.1438,24989.0
NPL,2005,1836.3057,25255.0
NPL,2006,1884.1872,25484.0
NPL,2007,1927.3865,25732.0
NPL,2008,2021.1541,25998.0
NPL,2009,2085.2436,26298.0
NPL,2010,2152.2746,26664.0
NPL,2011,2189.0,27081.0
NPL,2012,2258.0,27505.0
NPL,2013,2316.0,27917.0
NPL,2014,2421.0,28311.0
NPL,2015,2455.0,28678.0
NPL,2016,2435.0,29034.0
NPL,2017,2600.0277,29384.297
NPL,2018,2727.4238,29717.587
NZL,1820,826.0,100.0
NZL,1850,1824.0,90.0
NZL,1860,3526.0,132.0
NZL,1870,4941.0,291.0
NZL,1871,5029.0,306.0
NZL,1872,5616.0,320.0
NZL,1873,6107.0,335.0
NZL,1874,6126.0,367.0
NZL,1875,5879.0,406.0
NZL,1876,5775.0,434.0
NZL,1877,6347.0,450.0
NZL,1878,6808.0,467.0
NZL,1879,5689.0,494.0
NZL,1880,5973.0,520.0
NZL,1881,6001.0,539.0
NZL,1882,5812.0,555.0
NZL,1883,5571.0,574.0
NZL,1884,5903.0,598.0
NZL,1885,5718.0,614.0
NZL,1886,5742.0,626.0
NZL,1887,5745.0,640.0
NZL,1888,5665.0,649.0
NZL,1889,5899.0,656.0
NZL,1890,5985.0,665.0
NZL,1891,5947.0,674.0
NZL,1892,6059.0,686.0
NZL,1893,6038.0,705.0
NZL,1894,5705.0,722.0
NZL,1895,5805.0,735.0
NZL,1896,6357.0,748.0
NZL,1897,6296.0,764.0
NZL,1898,6352.0,779.0
NZL,1899,6441.0,794.0
NZL,1900,6851.0,807.0
NZL,1901,6731.0,824.0
NZL,1902,7074.0,844.0
NZL,1903,7535.0,867.0
NZL,1904,7285.0,893.0
NZL,1905,7731.0,919.0
NZL,1906,8222.0,946.0
NZL,1907,8512.0,969.0
NZL,1908,7707.0,996.0
NZL,1909,7603.0,1024.0
NZL,1910,8474.0,1045.0
NZL,1911,8757.0,1067.0
NZL,1912,8303.0,1092.0
NZL,1913,8212.0,1122.0
NZL,1914,8271.0,1143.0
NZL,1915,8247.0,1152.0
NZL,1916,8161.0,1155.0
NZL,1917,7983.0,1152.0
NZL,1918,7828.0,1156.0
NZL,1919,8421.0,1195.0
NZL,1920,8992.0,1241.0
NZL,1921,8174.0,1275.0
NZL,1922,7716.0,1304.0
NZL,1923,8199.0,1326.0
NZL,1924,8198.0,1350.0
NZL,1925,8435.0,1382.0
NZL,1926,7818.0,1412.0
NZL,1927,7465.0,1437.0
NZL,1928,8195.0,1454.0
NZL,1929,8388.0,1471.0
NZL,1930,7906.0,1493.0
NZL,1931,7133.0,1514.0
NZL,1932,6897.0,1527.0
NZL,1933,7294.0,1540.0
NZL,1934,7600.0,1552.0
NZL,1935,7905.0,1562.0
NZL,1936,9309.0,1573.0
NZL,1937,9726.0,1587.0
NZL,1938,10300.0,1604.0
NZL,1939,10297.0,1627.0
NZL,1940,10042.0,1636.0
NZL,1941,9770.0,1629.0
NZL,1942,10779.0,1639.0
NZL,1943,11043.0,1633.0
NZL,1944,10947.0,1654.0
NZL,1945,11043.0,1688.0
NZL,1946,11415.0,1759.0
NZL,1947,12506.0,1797.0
NZL,1948,11045.0,1833.0
NZL,1949,11988.0,1871.0
NZL,1950,13479.0,1908.31
NZL,1951,12199.0,1947.389
NZL,1952,12427.0,1994.794
NZL,1953,12522.0,2047.391
NZL,1954,13936.0,2092.779
NZL,1955,13908.0,2136.168
NZL,1956,14346.0,2178.289
NZL,1957,14418.0,2229.407
NZL,1958,14641.0,2281.533
NZL,1959,15350.0,2331.122
NZL,1960,15087.0,2371.746
NZL,1961,15533.0,2432.45
NZL,1962,15511.0,2488.55
NZL,1963,16150.0,2541.35
NZL,1964,16606.0,2591.95
NZL,1965,17341.0,2640.4
NZL,1966,18111.0,2687.55
NZL,1967,17027.0,2728.15
NZL,1968,16809.0,2759.0
NZL,1969,18348.0,2788.5
NZL,1970,17835.0,2828.05
NZL,1971,18452.0,2875.3
NZL,1972,18889.0,2929.1
NZL,1973,19804.0,2992.3
NZL,1974,20529.0,3058.4
NZL,1975,19907.0,3117.8
NZL,1976,20161.0,3153.55
NZL,1977,19110.0,3164.9
NZL,1978,19182.0,3165.8
NZL,1979,19580.0,3164.55
NZL,1980,19681.0,3170.15
NZL,1981,20537.0,3185.45
NZL,1982,20715.0,3217.0
